,Id,protoform,DoT,DoS,DoF,class
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have f0final_sma-related features at medium level.",0.7137789146424446,0.016666666666666666,0.008103079823778085,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have f0final_sma-related features at high level.",0.9309391549876835,0.016666666666666666,0.008103079823778085,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have f0final_sma-related features at low level.",1.0,0.4,0.43412675270930623,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have f0final_sma-related features at medium level.",0.0,0.20333333333333334,0.43412675270930623,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have f0final_sma-related features at high level.",0.0,0.20333333333333334,0.43412675270930623,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have voicingfinalunclipped_sma-related features at low level.",0.0,0.72,0.91,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have voicingfinalunclipped_sma-related features at medium level.",0.0,0.0,0.91,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have voicingfinalunclipped_sma-related features at high level.",0.5667216169154589,0.8733333333333333,0.91,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at low level.",0.0,0.0,0.0,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at medium level.",0.0,0.0,0.0,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at high level.",0.0,0.0,0.0,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at low level.",1.0,0.08333333333333333,0.08666666666666667,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at medium level.",0.0,0.0,0.08666666666666667,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have voicingfinalunclipped_sma-related features at high level.",0.0,0.03,0.08666666666666667,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have jitterlocal_sma-related features at low level.",0.0,0.7433333333333333,0.854188079061758,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have jitterlocal_sma-related features at medium level.",0.0,0.0,0.854188079061758,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have jitterlocal_sma-related features at high level.",1.0,0.7966666666666666,0.854188079061758,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterlocal_sma-related features at low level.",0.7220424652837966,0.04666666666666667,0.027245955416861662,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterlocal_sma-related features at medium level.",0.0,0.0,0.027245955416861662,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterlocal_sma-related features at high level.",1.0,0.04666666666666667,0.027245955416861662,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have jitterlocal_sma-related features at low level.",0.0,0.12666666666666668,0.11523263218804701,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have jitterlocal_sma-related features at medium level.",0.0,0.0,0.11523263218804701,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have jitterlocal_sma-related features at high level.",0.8231686528830342,0.11666666666666667,0.11523263218804701,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have jitterddp_sma-related features at low level.",0.0,0.7866666666666666,0.8763138100861867,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have jitterddp_sma-related features at medium level.",0.0,0.0,0.8763138100861867,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have jitterddp_sma-related features at high level.",0.8460818093015878,0.7966666666666666,0.8763138100861867,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterddp_sma-related features at low level.",1.0,0.02666666666666667,0.013334533396029953,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterddp_sma-related features at medium level.",0.0,0.0,0.013334533396029953,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have jitterddp_sma-related features at high level.",1.0,0.02666666666666667,0.013334533396029953,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have jitterddp_sma-related features at low level.",0.0,0.08666666666666667,0.10701832318444979,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have jitterddp_sma-related features at medium level.",0.0,0.0,0.10701832318444979,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have jitterddp_sma-related features at high level.",0.6201245709011994,0.09,0.10701832318444979,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have shimmerlocal_sma-related features at low level.",0.0,0.38666666666666666,0.6654933716915473,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have shimmerlocal_sma-related features at medium level.",0.0,0.43,0.6654933716915473,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have shimmerlocal_sma-related features at high level.",0.0,0.65,0.6654933716915473,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have shimmerlocal_sma-related features at low level.",1.0,0.03333333333333333,0.025358004129472908,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have shimmerlocal_sma-related features at medium level.",0.0,0.03,0.025358004129472908,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have shimmerlocal_sma-related features at high level.",0.0,0.03666666666666667,0.025358004129472908,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have shimmerlocal_sma-related features at low level.",1.0,0.31,0.3058152908456464,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have shimmerlocal_sma-related features at medium level.",0.0,0.25333333333333335,0.3058152908456464,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have shimmerlocal_sma-related features at high level.",0.0,0.2633333333333333,0.3058152908456464,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have loghnr_sma-related features at low level.",1.0,0.5033333333333333,0.5466666666666666,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have loghnr_sma-related features at medium level.",0.0,0.31,0.5466666666666666,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have loghnr_sma-related features at high level.",0.0,0.04666666666666667,0.5466666666666666,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have loghnr_sma-related features at low level.",0.0,0.0,0.0,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have loghnr_sma-related features at medium level.",0.0,0.0,0.0,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have loghnr_sma-related features at high level.",0.0,0.0,0.0,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have loghnr_sma-related features at low level.",0.0,0.0,0.45,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have loghnr_sma-related features at medium level.",0.0,0.20666666666666667,0.45,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have loghnr_sma-related features at high level.",1.0,0.44666666666666666,0.45,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at low level.",0.0,0.5233333333333333,0.6631689097646556,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at medium level.",0.0,0.43666666666666665,0.6631689097646556,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at high level.",0.0,0.37333333333333335,0.6631689097646556,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at low level.",0.0,0.013333333333333334,0.052229751078779536,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at medium level.",0.0,0.05333333333333334,0.052229751078779536,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at high level.",1.0,0.08666666666666667,0.052229751078779536,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at low level.",0.0,0.04,0.2812680058232314,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at medium level.",0.0,0.08,0.2812680058232314,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audspec_lengthl1norm_sma-related features at high level.",1.0,0.2733333333333333,0.2812680058232314,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at low level.",0.8647324858817664,0.5333333333333333,0.7150827865258363,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at medium level.",0.0,0.4266666666666667,0.7150827865258363,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.0,0.6233333333333333,0.7150827865258363,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at low level.",1.0,0.09,0.04534819539336059,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at medium level.",0.0,0.06333333333333334,0.04534819539336059,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.0,0.06333333333333334,0.04534819539336059,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at low level.",1.0,0.20333333333333334,0.23623568474746975,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at medium level.",0.0,0.11666666666666667,0.23623568474746975,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.0,0.16333333333333333,0.23623568474746975,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have pcm_rmsenergy_sma-related features at low level.",0.0,0.33666666666666667,0.766297566690558,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.5133333333333333,0.766297566690558,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have pcm_rmsenergy_sma-related features at high level.",0.0,0.47,0.766297566690558,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at low level.",1.0,0.11,0.06934103621388361,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.12333333333333334,0.06934103621388361,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at high level.",0.0,0.03666666666666667,0.06934103621388361,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at low level.",1.0,0.16,0.16102806376222473,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.07,0.16102806376222473,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have pcm_rmsenergy_sma-related features at high level.",0.0,0.02666666666666667,0.16102806376222473,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.0,0.41333333333333333,0.6071092321413019,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.0,0.36333333333333334,0.6071092321413019,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",0.0,0.5733333333333334,0.6071092321413019,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.0,0.19666666666666666,0.09553704911549205,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.8201829977367994,0.12333333333333334,0.09553704911549205,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",0.0,0.11333333333333333,0.09553704911549205,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.9944365446333516,0.3233333333333333,0.2940203854098728,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.0,0.14333333333333334,0.2940203854098728,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",0.0,0.14666666666666667,0.2940203854098728,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",0.0,0.6533333333333333,0.6422806752608413,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",0.0,0.4266666666666667,0.6422806752608413,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",0.0,0.4,0.6422806752608413,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",0.0,0.17666666666666667,0.1025993149859247,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",1.0,0.13666666666666666,0.1025993149859247,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",0.0,0.12666666666666668,0.1025993149859247,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",0.0,0.18666666666666668,0.2517866764199007,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",0.0,0.17666666666666667,0.2517866764199007,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",1.0,0.28,0.2517866764199007,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.35354772665168294,0.7033333333333334,0.6729869913230264,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",0.0,0.46,0.6729869913230264,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",0.0,0.2866666666666667,0.6729869913230264,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.0,0.16333333333333333,0.07661646623398477,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",1.0,0.16,0.07661646623398477,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",0.0,0.16666666666666666,0.07661646623398477,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.0,0.07333333333333333,0.2470632091096556,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",0.0,0.07333333333333333,0.2470632091096556,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",1.0,0.27,0.2470632091096556,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",1.0,0.6633333333333333,0.693684512886988,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.693684512886988,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.0,0.5866666666666667,0.693684512886988,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",1.0,0.12666666666666668,0.08148349788595098,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.08148349788595098,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",1.0,0.13333333333333333,0.08148349788595098,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",0.0,0.17333333333333334,0.22149865589372789,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.22149865589372789,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.36808518425688,0.21333333333333335,0.22149865589372789,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",0.0,0.2966666666666667,0.6950235193927788,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.47,0.6950235193927788,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.05220609668101785,0.65,0.6950235193927788,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",1.0,0.15,0.06889841160447628,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.11,0.06889841160447628,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.0,0.03666666666666667,0.06889841160447628,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",1.0,0.25666666666666665,0.23274473566941148,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.03333333333333333,0.23274473566941148,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.0,0.01,0.23274473566941148,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",0.0,0.25333333333333335,0.7026193537152762,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.47333333333333333,0.7026193537152762,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",0.30000474306056796,0.6566666666666666,0.7026193537152762,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",1.0,0.11,0.05781215848209751,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.08,0.05781215848209751,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",0.0,0.03,0.05781215848209751,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",1.0,0.27,0.23623515446929302,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.03,0.23623515446929302,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",0.0,0.006666666666666667,0.23623515446929302,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.37333333333333335,0.7165763945103122,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.48,0.7165763945103122,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",0.0,0.7233333333333334,0.7165763945103122,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",1.0,0.11666666666666667,0.055049211982414255,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.08,0.055049211982414255,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",0.0,0.08,0.055049211982414255,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",1.0,0.24,0.22504106017394027,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.056666666666666664,0.22504106017394027,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",0.0,0.056666666666666664,0.22504106017394027,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.7366666666666667,0.7035427667222969,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.49666666666666665,0.7035427667222969,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.36666666666666664,0.7035427667222969,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.08,0.05891401910702252,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.08,0.05891401910702252,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",1.0,0.10333333333333333,0.05891401910702252,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.03666666666666667,0.23420988083734723,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.03666666666666667,0.23420988083734723,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",1.0,0.24333333333333335,0.23420988083734723,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.29602875102814014,0.7466666666666667,0.7130475012384142,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.5133333333333333,0.7130475012384142,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.32,0.7130475012384142,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.13,0.0706294946047395,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",1.0,0.13,0.0706294946047395,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",1.0,0.14666666666666667,0.0706294946047395,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.05333333333333334,0.21298967082351306,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.05333333333333334,0.21298967082351306,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",1.0,0.23666666666666666,0.21298967082351306,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.7366666666666667,0.7479836623573763,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.4866666666666667,0.7479836623573763,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.45,0.7479836623573763,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.07666666666666666,0.05084939293675903,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.07666666666666666,0.05084939293675903,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",1.0,0.09333333333333334,0.05084939293675903,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.04,0.1978336113725312,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.04,0.1978336113725312,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",1.0,0.21,0.1978336113725312,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.0,0.7333333333333333,0.7354061217928928,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.7354061217928928,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",1.0,0.53,0.7354061217928928,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.0,0.08666666666666667,0.04337890072462352,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.04337890072462352,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",1.0,0.10333333333333333,0.04337890072462352,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.0,0.08,0.2178816441491504,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.2178816441491504,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",1.0,0.23,0.2178816441491504,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.7,0.7365704947834005,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.7365704947834005,3
2,2.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.65,0.7365704947834005,3
3,3.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.08333333333333333,0.04141548484252359,3
4,4.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.04141548484252359,3
5,5.0,"Among records that contribute around zero to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.09333333333333334,0.04141548484252359,3
6,6.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",0.0,0.12333333333333334,0.21868068704074256,3
7,7.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.21868068704074256,3
8,8.0,"Among records that contribute positively to predicting 3 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.053824210947446285,0.22,0.21868068704074256,3
0,0.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",1.0,0.63,0.7292805598565192,3
1,1.0,"Among records that contribute against predicting 3 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.0,0.7292805598565192,3
